VACLS,RXNORM,NAME,TTY
HS500,1602108,empagliflozin / linagliptin Oral Tablet,SCDF
HS500,1602106,empagliflozin / linagliptin Oral Product,SCDG
HS500,1602107,empagliflozin / linagliptin Pill,SCDG
HS500,1602120,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet [Glyxambi],SBD
HS500,1602119,empagliflozin 25 MG / linagliptin 5 MG [Glyxambi],SBDC
HS500,1602118,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet,SCD
HS500,274783,insulin glargine,IN
HS500,1604544,1.5 ML insulin glargine 300 UNT/ML Pen Injector [Toujeo],SBD
HS500,1604541,insulin glargine 300 UNT/ML [Toujeo],SBDC
HS500,1653506,insulin glargine Pen Injector [Toujeo],SBDF
HS500,1604543,Toujeo Injectable Product,SBDG
HS500,1604539,1.5 ML insulin glargine 300 UNT/ML Pen Injector,SCD
HS500,1604538,insulin glargine 300 UNT/ML,SCDC
HS500,1653497,insulin glargine Pen Injector,SCDF
HS500,1157459,insulin glargine Injectable Product,SCDG
HS500,86009,insulin lispro,IN
HS500,1652242,3 ML insulin lispro 200 UNT/ML Pen Injector [Humalog],SBD
HS500,1652240,insulin lispro 200 UNT/ML [Humalog],SBDC
HS500,1652241,insulin lispro Pen Injector [Humalog],SBDF
HS500,1171289,Humalog Injectable Product,SBDG
HS500,1652239,3 ML insulin lispro 200 UNT/ML Pen Injector,SCD
HS500,1652237,insulin lispro 200 UNT/ML,SCDC
HS500,1652238,insulin lispro Pen Injector,SCDF
HS500,1157461,insulin lispro Injectable Product,SCDG
HS500,1652640,3 ML insulin lispro 100 UNT/ML Pen Injector [Humalog],SBD
HS500,1992171,3 ML insulin lispro 100 UNT/ML Pen Injector [Admelog],SBD
HS500,1992166,insulin lispro 100 UNT/ML [Admelog],SBDC
HS500,575151,insulin lispro 100 UNT/ML [Humalog],SBDC
HS500,1992170,insulin lispro Pen Injector [Admelog],SBDF
HS500,1992168,Admelog Injectable Product,SBDG
HS500,1652639,3 ML insulin lispro 100 UNT/ML Pen Injector,SCD
HS500,343076,insulin lispro 100 UNT/ML,SCDC
HS500,1652646,3 ML insulin lispro 100 UNT/ML Cartridge [Humalog],SBD
HS500,1652645,insulin lispro Cartridge [Humalog],SBDF
HS500,1652644,3 ML insulin lispro 100 UNT/ML Cartridge,SCD
HS500,1652643,insulin lispro Cartridge,SCDF
HS500,51428,"insulin aspart, human",IN
HS500,1653198,"3 ML insulin aspart, human 100 UNT/ML Cartridge [NovoLog]",SBD
HS500,2205454,"3 ML insulin aspart, human 100 UNT/ML Cartridge [Fiasp]",SBD
HS500,1986351,"insulin aspart, human 100 UNT/ML [Fiasp]",SBDC
HS500,575679,"insulin aspart, human 100 UNT/ML [NovoLog]",SBDC
HS500,1653197,"insulin aspart, human Cartridge [NovoLog]",SBDF
HS500,2205453,"insulin aspart, human Cartridge [Fiasp]",SBDF
HS500,1178119,NovoLog Injectable Product,SBDG
HS500,1986353,Fiasp Injectable Product,SBDG
HS500,1653196,"3 ML insulin aspart, human 100 UNT/ML Cartridge",SCD
HS500,343211,"insulin aspart, human 100 UNT/ML",SCDC
HS500,1653195,"insulin aspart, human Cartridge",SCDF
HS500,1157463,"insulin aspart, human Injectable Product",SCDG
HS500,1653204,"3 ML insulin aspart, human 100 UNT/ML Pen Injector [NovoLog]",SBD
HS500,1986356,"3 ML insulin aspart, human 100 UNT/ML Pen Injector [Fiasp]",SBD
HS500,1653203,"insulin aspart, human Pen Injector [NovoLog]",SBDF
HS500,1986355,"insulin aspart, human Pen Injector [Fiasp]",SBDF
HS500,1653202,"3 ML insulin aspart, human 100 UNT/ML Pen Injector",SCD
HS500,1653201,"insulin aspart, human Pen Injector",SCDF
HS500,1654912,"insulin, regular, human 12 UNT Inhalation Powder [Afrezza]",SBD
HS500,1654911,"insulin, regular, human 12 UNT [Afrezza]",SBDC
HS500,1654910,"insulin, regular, human 12 UNT Inhalation Powder",SCD
HS500,1654909,"insulin, regular, human 12 UNT",SCDC
HS500,1664314,empagliflozin / metformin,MIN
HS500,1664321,empagliflozin 5 MG / metformin hydrochloride 500 MG Oral Tablet [Synjardy],SBD
HS500,1664317,empagliflozin 5 MG / metformin hydrochloride 500 MG [Synjardy],SBDC
HS500,1664318,empagliflozin / metformin Oral Tablet [Synjardy],SBDF
HS500,1664319,Synjardy Oral Product,SBDG
HS500,1664320,Synjardy Pill,SBDG
HS500,1664315,empagliflozin 5 MG / metformin hydrochloride 500 MG Oral Tablet,SCD
HS500,1664310,empagliflozin 5 MG,SCDC
HS500,1664313,empagliflozin / metformin Oral Tablet,SCDF
HS500,1664311,empagliflozin / metformin Oral Product,SCDG
HS500,1664312,empagliflozin / metformin Pill,SCDG
HS500,1664325,empagliflozin 12.5 MG / metformin hydrochloride 500 MG Oral Tablet [Synjardy],SBD
HS500,1664324,empagliflozin 12.5 MG / metformin hydrochloride 500 MG [Synjardy],SBDC
HS500,1664323,empagliflozin 12.5 MG / metformin hydrochloride 500 MG Oral Tablet,SCD
HS500,1664322,empagliflozin 12.5 MG,SCDC
HS500,1664328,empagliflozin 5 MG / metformin hydrochloride 1000 MG Oral Tablet [Synjardy],SBD
HS500,1664327,empagliflozin 5 MG / metformin hydrochloride 1000 MG [Synjardy],SBDC
HS500,1664326,empagliflozin 5 MG / metformin hydrochloride 1000 MG Oral Tablet,SCD
HS500,1665369,empagliflozin 12.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Synjardy],SBD
HS500,1665368,empagliflozin 12.5 MG / metformin hydrochloride 1000 MG [Synjardy],SBDC
HS500,1665367,empagliflozin 12.5 MG / metformin hydrochloride 1000 MG Oral Tablet,SCD
HS500,1670007,insulin degludec,IN
HS500,1670016,3 ML insulin degludec 100 UNT/ML Pen Injector [Tresiba],SBD
HS500,1670013,insulin degludec 100 UNT/ML [Tresiba],SBDC
HS500,1670014,insulin degludec Pen Injector [Tresiba],SBDF
HS500,1670015,Tresiba Injectable Product,SBDG
HS500,1670011,3 ML insulin degludec 100 UNT/ML Pen Injector,SCD
HS500,1670008,insulin degludec 100 UNT/ML,SCDC
HS500,1670010,insulin degludec Pen Injector,SCDF
HS500,1670009,insulin degludec Injectable Product,SCDG
HS500,1670023,3 ML insulin degludec 200 UNT/ML Pen Injector [Tresiba],SBD
HS500,1670022,insulin degludec 200 UNT/ML [Tresiba],SBDC
HS500,1670021,3 ML insulin degludec 200 UNT/ML Pen Injector,SCD
HS500,1670020,insulin degludec 200 UNT/ML,SCDC
HS500,1731317,"3 ML insulin, regular, human 500 UNT/ML Pen Injector [Humulin R]",SBD
HS500,575628,"insulin, regular, human 500 UNT/ML [Humulin R]",SBDC
HS500,1731316,"insulin, regular, human Pen Injector [Humulin R]",SBDF
HS500,1172692,Humulin R Injectable Product,SBDG
HS500,1731315,"3 ML insulin, regular, human 500 UNT/ML Pen Injector",SCD
HS500,340327,"insulin, regular, human 500 UNT/ML",SCDC
HS500,1731314,"insulin, regular, human Pen Injector",SCDF
HS500,1164824,"insulin, regular, human Injectable Product",SCDG
HS500,1796091,24 HR linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Jentadueto],SBD
HS500,1796090,linagliptin / metformin Extended Release Oral Tablet [Jentadueto],SBDF
HS500,1796089,24 HR linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
HS500,1796088,linagliptin / metformin Extended Release Oral Tablet,SCDF
HS500,1796096,24 HR linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Jentadueto],SBD
HS500,1796095,linagliptin 5 MG / metformin hydrochloride 1000 MG [Jentadueto],SBDC
HS500,1796094,24 HR linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
HS500,861015,Modified 24 HR metformin hydrochloride 1000 MG Extended Release Oral Tablet [Glumetza],SBD
HS500,861014,metformin hydrochloride 1000 MG [Glumetza],SBDC
HS500,647241,metformin Extended Release Oral Tablet [Glumetza],SBDF
HS500,1171254,Glumetza Oral Product,SBDG
HS500,1171255,Glumetza Pill,SBDG
HS500,1807888,Modified 24 HR metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
HS500,372804,metformin Extended Release Oral Tablet,SCDF
HS500,1161610,metformin Oral Product,SCDG
HS500,1161611,metformin Pill,SCDG
HS500,860998,Osmotic 24 HR metformin hydrochloride 1000 MG Extended Release Oral Tablet [Fortamet],SBD
HS500,860997,metformin hydrochloride 1000 MG [Fortamet],SBDC
HS500,541768,metformin Extended Release Oral Tablet [Fortamet],SBDF
HS500,1172629,Fortamet Oral Product,SBDG
HS500,1172630,Fortamet Pill,SBDG
HS500,1807894,Osmotic 24 HR metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
HS500,861018,Modified 24 HR metformin hydrochloride 500 MG Extended Release Oral Tablet [Glumetza],SBD
HS500,861017,metformin hydrochloride 500 MG [Glumetza],SBDC
HS500,1807915,Modified 24 HR metformin hydrochloride 500 MG Extended Release Oral Tablet,SCD
HS500,861002,Osmotic 24 HR metformin hydrochloride 500 MG Extended Release Oral Tablet [Fortamet],SBD
HS500,861001,metformin hydrochloride 500 MG [Fortamet],SBDC
HS500,1807917,Osmotic 24 HR metformin hydrochloride 500 MG Extended Release Oral Tablet,SCD
HS500,1810999,24 HR canagliflozin 150 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Invokamet],SBD
HS500,1810998,canagliflozin / metformin Extended Release Oral Tablet [Invokamet],SBDF
HS500,1810997,24 HR canagliflozin 150 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
HS500,1810996,canagliflozin / metformin Extended Release Oral Tablet,SCDF
HS500,1811003,24 HR canagliflozin 150 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet [Invokamet],SBD
HS500,1811002,24 HR canagliflozin 150 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet,SCD
HS500,1811007,24 HR canagliflozin 50 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Invokamet],SBD
HS500,1811006,24 HR canagliflozin 50 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
HS500,1811011,24 HR canagliflozin 50 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet [Invokamet],SBD
HS500,1811010,24 HR canagliflozin 50 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet,SCD
HS500,1440051,lixisenatide,IN
HS500,1858994,insulin glargine / lixisenatide,MIN
HS500,1859000,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Pen Injector [Soliqua],SBD
HS500,1858997,insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML [Soliqua],SBDC
HS500,1858998,insulin glargine / lixisenatide Pen Injector [Soliqua],SBDF
HS500,1858999,Soliqua Injectable Product,SBDG
HS500,1858995,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Pen Injector,SCD
HS500,1858991,lixisenatide 0.033 MG/ML,SCDC
HS500,343226,insulin glargine 100 UNT/ML,SCDC
HS500,1858993,insulin glargine / lixisenatide Pen Injector,SCDF
HS500,1858992,insulin glargine / lixisenatide Injectable Product,SCDG
HS500,1727493,insulin degludec / liraglutide,MIN
HS500,1860172,3 ML insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML Pen Injector [Xultophy],SBD
HS500,1860169,insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML [Xultophy],SBDC
HS500,1860170,insulin degludec / liraglutide Pen Injector [Xultophy],SBDF
HS500,1860171,Xultophy Injectable Product,SBDG
HS500,1860167,3 ML insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML Pen Injector,SCD
HS500,1860164,liraglutide 3.6 MG/ML,SCDC
HS500,1860166,insulin degludec / liraglutide Pen Injector,SCDF
HS500,1860165,insulin degludec / liraglutide Injectable Product,SCDG
HS500,1862688,24 HR empagliflozin 10 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Synjardy],SBD
HS500,1862686,empagliflozin 10 MG / metformin hydrochloride 1000 MG [Synjardy],SBDC
HS500,1862687,empagliflozin / metformin Extended Release Oral Tablet [Synjardy],SBDF
HS500,1862685,24 HR empagliflozin 10 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
HS500,1862684,empagliflozin / metformin Extended Release Oral Tablet,SCDF
HS500,1862692,24 HR empagliflozin 12.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Synjardy],SBD
HS500,1862691,24 HR empagliflozin 12.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
HS500,1862697,24 HR empagliflozin 25 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Synjardy],SBD
HS500,1862696,empagliflozin 25 MG / metformin hydrochloride 1000 MG [Synjardy],SBDC
HS500,1862695,24 HR empagliflozin 25 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
HS500,1862701,24 HR empagliflozin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Synjardy],SBD
HS500,1862700,24 HR empagliflozin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
HS500,1919489,cholecalciferol 9.52 UNT/ML / glucose 357 MG/ML Oral Gel,SCD
HS500,1919485,cholecalciferol 9.52 UNT/ML,SCDC
HS500,1919486,glucose 357 MG/ML,SCDC
HS500,1919488,cholecalciferol / glucose Oral Gel,SCDF
HS500,1919487,cholecalciferol / glucose Oral Gel Product,SCDG
HS500,1727500,dapagliflozin / saxagliptin,MIN
HS500,1925504,dapagliflozin 10 MG / saxagliptin 5 MG Oral Tablet [Qtern],SBD
HS500,1925500,dapagliflozin 10 MG / saxagliptin 5 MG [Qtern],SBDC
HS500,1925501,dapagliflozin / saxagliptin Oral Tablet [Qtern],SBDF
HS500,1925502,Qtern Oral Product,SBDG
HS500,1925503,Qtern Pill,SBDG
HS500,1925498,dapagliflozin 10 MG / saxagliptin 5 MG Oral Tablet,SCD
HS500,1925497,dapagliflozin / saxagliptin Oral Tablet,SCDF
HS500,1925495,dapagliflozin / saxagliptin Oral Product,SCDG
HS500,1925496,dapagliflozin / saxagliptin Pill,SCDG
HS500,1926332,0.5 UNT Doses 3 ML insulin lispro 100 UNT/ML Pen Injector [Humalog],SBD
HS500,1926331,0.5 UNT Doses 3 ML insulin lispro 100 UNT/ML Pen Injector,SCD
HS500,1940498,24 HR dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Xigduo],SBD
HS500,1940497,dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG [Xigduo],SBDC
HS500,1940496,24 HR dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
HS500,1940495,dapagliflozin 2.5 MG,SCDC
HS500,2404,chlorpropamide,IN
HS500,197495,chlorpropamide 100 MG Oral Tablet,SCD
HS500,315647,chlorpropamide 100 MG,SCDC
HS500,371465,chlorpropamide Oral Tablet,SCDF
HS500,1155471,chlorpropamide Oral Product,SCDG
HS500,1155472,chlorpropamide Pill,SCDG
HS500,197496,chlorpropamide 250 MG Oral Tablet,SCD
HS500,315648,chlorpropamide 250 MG,SCDC
HS500,3327,diazoxide,IN
HS500,207634,diazoxide 50 MG/ML Oral Suspension [Proglycem],SBD
HS500,568386,diazoxide 50 MG/ML [Proglycem],SBDC
HS500,366111,diazoxide Oral Suspension [Proglycem],SBDF
HS500,1180659,Proglycem Oral Liquid Product,SBDG
HS500,1180660,Proglycem Oral Product,SBDG
HS500,197593,diazoxide 50 MG/ML Oral Suspension,SCD
HS500,315801,diazoxide 50 MG/ML,SCDC
HS500,371789,diazoxide Oral Suspension,SCDF
HS500,1155866,diazoxide Oral Liquid Product,SCDG
HS500,1155867,diazoxide Oral Product,SCDG
HS500,4815,glyburide,IN
HS500,197737,glyburide 1.25 MG Oral Tablet,SCD
HS500,315987,glyburide 1.25 MG,SCDC
HS500,372333,glyburide Oral Tablet,SCDF
HS500,1156200,glyburide Oral Product,SCDG
HS500,1156201,glyburide Pill,SCDG
HS500,10633,tolazamide,IN
HS500,198292,tolazamide 250 MG Oral Tablet,SCD
HS500,316833,tolazamide 250 MG,SCDC
HS500,374149,tolazamide Oral Tablet,SCDF
HS500,1157121,tolazamide Oral Product,SCDG
HS500,1157122,tolazamide Pill,SCDG
HS500,10635,tolbutamide,IN
HS500,198294,tolbutamide 500 MG Oral Tablet,SCD
HS500,316836,tolbutamide 500 MG,SCDC
HS500,374152,tolbutamide Oral Tablet,SCDF
HS500,1157643,tolbutamide Oral Product,SCDG
HS500,1157644,tolbutamide Pill,SCDG
HS500,1986354,"insulin aspart, human 100 UNT/ML Injectable Solution [Fiasp]",SBD
HS500,1986352,"insulin aspart, human Injectable Solution [Fiasp]",SBDF
HS500,311040,"insulin aspart, human 100 UNT/ML Injectable Solution",SCD
HS500,378914,"insulin aspart, human Injectable Solution",SCDF
HS500,1038787,glucose 0.4 MG/MG Oral Gel [Glutose],SBD
HS500,211372,glucose 0.4 MG/MG Oral Gel [Insta-Glucose],SBD
HS500,616103,glucose 0.4 MG/MG Oral Gel [Dex4],SBD
HS500,1038784,glucose 0.4 MG/MG [Glutose],SBDC
HS500,571808,glucose 0.4 MG/MG [Insta-Glucose],SBDC
HS500,616101,glucose 0.4 MG/MG [Dex4],SBDC
HS500,1038786,glucose Oral Gel [Glutose],SBDF
HS500,616102,glucose Oral Gel [Dex4],SBDF
HS500,1171915,Glutose Oral Product,SBDG
HS500,1175229,Dex4 Oral Product,SBDG
HS500,1296683,Dex4 Oral Gel Product,SBDG
HS500,1296804,Glutose Oral Gel Product,SBDG
HS500,198683,glucose 0.4 MG/MG Oral Gel,SCD
HS500,329086,glucose 0.4 MG/MG,SCDC
HS500,60548,exenatide,IN
HS500,1990869,0.85 ML exenatide 2.35 MG/ML Auto-Injector [Bydureon],SBD
HS500,1990867,exenatide 2.35 MG/ML [Bydureon],SBDC
HS500,1990868,exenatide Auto-Injector [Bydureon],SBDF
HS500,1242967,Bydureon Injectable Product,SBDG
HS500,1990866,0.85 ML exenatide 2.35 MG/ML Auto-Injector,SCD
HS500,1990864,exenatide 2.35 MG/ML,SCDC
HS500,1990865,exenatide Auto-Injector,SCDF
HS500,1163790,exenatide Injectable Product,SCDG
HS500,16681,acarbose,IN
HS500,209247,acarbose 50 MG Oral Tablet [Precose],SBD
HS500,569871,acarbose 50 MG [Precose],SBDC
HS500,368300,acarbose Oral Tablet [Precose],SBDF
HS500,1185237,Precose Oral Product,SBDG
HS500,1185238,Precose Pill,SBDG
HS500,199149,acarbose 50 MG Oral Tablet,SCD
HS500,315248,acarbose 50 MG,SCDC
HS500,370504,acarbose Oral Tablet,SCDF
HS500,1153649,acarbose Oral Product,SCDG
HS500,1153650,acarbose Pill,SCDG
HS500,209248,acarbose 100 MG Oral Tablet [Precose],SBD
HS500,569872,acarbose 100 MG [Precose],SBDC
HS500,199150,acarbose 100 MG Oral Tablet,SCD
HS500,315246,acarbose 100 MG,SCDC
HS500,1992169,insulin lispro 100 UNT/ML Injectable Solution [Admelog],SBD
HS500,1992167,insulin lispro Injectable Solution [Admelog],SBDF
HS500,242120,insulin lispro 100 UNT/ML Injectable Solution,SCD
HS500,378841,insulin lispro Injectable Solution,SCDF
HS500,25789,glimepiride,IN
HS500,153843,glimepiride 1 MG Oral Tablet [Amaryl],SBD
HS500,565408,glimepiride 1 MG [Amaryl],SBDC
HS500,367762,glimepiride Oral Tablet [Amaryl],SBDF
HS500,1170663,Amaryl Oral Product,SBDG
HS500,1170664,Amaryl Pill,SBDG
HS500,199245,glimepiride 1 MG Oral Tablet,SCD
HS500,315978,glimepiride 1 MG,SCDC
HS500,372319,glimepiride Oral Tablet,SCDF
HS500,1157244,glimepiride Oral Product,SCDG
HS500,1157245,glimepiride Pill,SCDG
HS500,153591,glimepiride 2 MG Oral Tablet [Amaryl],SBD
HS500,565327,glimepiride 2 MG [Amaryl],SBDC
HS500,199246,glimepiride 2 MG Oral Tablet,SCD
HS500,317637,glimepiride 2 MG,SCDC
HS500,153845,glimepiride 4 MG Oral Tablet [Amaryl],SBD
HS500,565410,glimepiride 4 MG [Amaryl],SBDC
HS500,199247,glimepiride 4 MG Oral Tablet,SCD
HS500,315979,glimepiride 4 MG,SCDC
HS500,1992672,ertugliflozin,IN
HS500,1992684,ertugliflozin / metformin,MIN
HS500,1992691,ertugliflozin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet],SBD
HS500,1992687,ertugliflozin 2.5 MG / metformin hydrochloride 1000 MG [Segluromet],SBDC
HS500,1992688,ertugliflozin / metformin Oral Tablet [Segluromet],SBDF
HS500,1992689,Segluromet Oral Product,SBDG
HS500,1992690,Segluromet Pill,SBDG
HS500,1992685,ertugliflozin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet,SCD
HS500,1992680,ertugliflozin 2.5 MG,SCDC
HS500,1992683,ertugliflozin / metformin Oral Tablet,SCDF
HS500,1992681,ertugliflozin / metformin Oral Product,SCDG
HS500,1992682,ertugliflozin / metformin Pill,SCDG
HS500,1992695,ertugliflozin 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Segluromet],SBD
HS500,1992694,ertugliflozin 2.5 MG / metformin hydrochloride 500 MG [Segluromet],SBDC
HS500,1992693,ertugliflozin 2.5 MG / metformin hydrochloride 500 MG Oral Tablet,SCD
HS500,1992700,ertugliflozin 7.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet],SBD
HS500,1992699,ertugliflozin 7.5 MG / metformin hydrochloride 1000 MG [Segluromet],SBDC
HS500,1992698,ertugliflozin 7.5 MG / metformin hydrochloride 1000 MG Oral Tablet,SCD
HS500,1992697,ertugliflozin 7.5 MG,SCDC
HS500,1992703,ertugliflozin 7.5 MG / metformin hydrochloride 500 MG Oral Tablet [Segluromet],SBD
HS500,1992702,ertugliflozin 7.5 MG / metformin hydrochloride 500 MG [Segluromet],SBDC
HS500,1992701,ertugliflozin 7.5 MG / metformin hydrochloride 500 MG Oral Tablet,SCD
HS500,1992816,ertugliflozin 5 MG Oral Tablet [Steglatro],SBD
HS500,1992812,ertugliflozin 5 MG [Steglatro],SBDC
HS500,1992813,ertugliflozin Oral Tablet [Steglatro],SBDF
HS500,1992814,Steglatro Oral Product,SBDG
HS500,1992815,Steglatro Pill,SBDG
HS500,1992810,ertugliflozin 5 MG Oral Tablet,SCD
HS500,1992806,ertugliflozin 5 MG,SCDC
HS500,1992809,ertugliflozin Oral Tablet,SCDF
HS500,1992807,ertugliflozin Oral Product,SCDG
HS500,1992808,ertugliflozin Pill,SCDG
HS500,1992821,ertugliflozin 15 MG Oral Tablet [Steglatro],SBD
HS500,1992820,ertugliflozin 15 MG [Steglatro],SBDC
HS500,1992819,ertugliflozin 15 MG Oral Tablet,SCD
HS500,1992818,ertugliflozin 15 MG,SCDC
HS500,1992825,ertugliflozin / sitagliptin,MIN
HS500,1992832,ertugliflozin 15 MG / sitagliptin 100 MG Oral Tablet [Steglujan],SBD
HS500,1992828,ertugliflozin 15 MG / sitagliptin 100 MG [Steglujan],SBDC
HS500,1992829,ertugliflozin / sitagliptin Oral Tablet [Steglujan],SBDF
HS500,1992830,Steglujan Oral Product,SBDG
HS500,1992831,Steglujan Pill,SBDG
HS500,1992826,ertugliflozin 15 MG / sitagliptin 100 MG Oral Tablet,SCD
HS500,1992824,ertugliflozin / sitagliptin Oral Tablet,SCDF
HS500,1992822,ertugliflozin / sitagliptin Oral Product,SCDG
HS500,1992823,ertugliflozin / sitagliptin Pill,SCDG
HS500,1992837,ertugliflozin 5 MG / sitagliptin 100 MG Oral Tablet [Steglujan],SBD
HS500,1992836,ertugliflozin 5 MG / sitagliptin 100 MG [Steglujan],SBDC
HS500,1992835,ertugliflozin 5 MG / sitagliptin 100 MG Oral Tablet,SCD
HS500,213170,acarbose 25 MG Oral Tablet [Precose],SBD
HS500,573095,acarbose 25 MG [Precose],SBDC
HS500,200132,acarbose 25 MG Oral Tablet,SCD
HS500,315247,acarbose 25 MG,SCDC
HS500,2002420,3 ML insulin glargine 300 UNT/ML Pen Injector [Toujeo],SBD
HS500,2002419,3 ML insulin glargine 300 UNT/ML Pen Injector,SCD
HS500,73044,repaglinide,IN
HS500,213219,repaglinide 1 MG Oral Tablet [Prandin],SBD
HS500,573137,repaglinide 1 MG [Prandin],SBDC
HS500,368289,repaglinide Oral Tablet [Prandin],SBDF
HS500,1184631,Prandin Oral Product,SBDG
HS500,1184632,Prandin Pill,SBDG
HS500,200256,repaglinide 1 MG Oral Tablet,SCD
HS500,316630,repaglinide 1 MG,SCDC
HS500,373759,repaglinide Oral Tablet,SCDF
HS500,1157407,repaglinide Oral Product,SCDG
HS500,1157408,repaglinide Pill,SCDG
HS500,200257,repaglinide 0.5 MG Oral Tablet,SCD
HS500,331433,repaglinide 0.5 MG,SCDC
HS500,213220,repaglinide 2 MG Oral Tablet [Prandin],SBD
HS500,573138,repaglinide 2 MG [Prandin],SBDC
HS500,200258,repaglinide 2 MG Oral Tablet,SCD
HS500,316631,repaglinide 2 MG,SCDC
HS500,2049380,"3 ML insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Pen Injector [Novolin]",SBD
HS500,573331,"insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML [Novolin]",SBDC
HS500,2049379,"insulin isophane / insulin, regular, human Pen Injector [Novolin]",SBDF
HS500,1178125,Novolin Injectable Product,SBDG
HS500,847187,"3 ML insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Pen Injector",SCD
HS500,1654651,"insulin isophane / insulin, regular, human Pen Injector",SCDF
HS500,30009,miglitol,IN
HS500,213485,miglitol 25 MG Oral Tablet [Glyset],SBD
HS500,573373,miglitol 25 MG [Glyset],SBDC
HS500,368246,miglitol Oral Tablet [Glyset],SBDF
HS500,1171936,Glyset Oral Product,SBDG
HS500,1171937,Glyset Pill,SBDG
HS500,205329,miglitol 25 MG Oral Tablet,SCD
HS500,316305,miglitol 25 MG,SCDC
HS500,372926,miglitol Oral Tablet,SCDF
HS500,1157268,miglitol Oral Product,SCDG
HS500,1157269,miglitol Pill,SCDG
HS500,213486,miglitol 50 MG Oral Tablet [Glyset],SBD
HS500,573374,miglitol 50 MG [Glyset],SBDC
HS500,205330,miglitol 50 MG Oral Tablet,SCD
HS500,316306,miglitol 50 MG,SCDC
HS500,213487,miglitol 100 MG Oral Tablet [Glyset],SBD
HS500,573375,miglitol 100 MG [Glyset],SBDC
HS500,205331,miglitol 100 MG Oral Tablet,SCD
HS500,316304,miglitol 100 MG,SCDC
HS500,2107522,insulin degludec 100 UNT/ML Injectable Solution [Tresiba],SBD
HS500,2107521,insulin degludec Injectable Solution [Tresiba],SBDF
HS500,2107520,insulin degludec 100 UNT/ML Injectable Solution,SCD
HS500,2107519,insulin degludec Injectable Solution,SCDF
HS500,213442,"insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Injectable Suspension [Novolin]",SBD
HS500,365672,"insulin isophane / insulin, regular, human Injectable Suspension [Novolin]",SBDF
HS500,2169276,dapagliflozin 5 MG / saxagliptin 5 MG Oral Tablet [Qtern],SBD
HS500,2169275,dapagliflozin 5 MG / saxagliptin 5 MG [Qtern],SBDC
HS500,2169274,dapagliflozin 5 MG / saxagliptin 5 MG Oral Tablet,SCD
HS500,2179749,"100 ML insulin, regular, human 1 UNT/ML Injection [Myxredlin]",SBD
HS500,2179746,"insulin, regular, human 1 UNT/ML [Myxredlin]",SBDC
HS500,2179747,"insulin, regular, human Injection [Myxredlin]",SBDF
HS500,2179748,Myxredlin Injectable Product,SBDG
HS500,2179744,"100 ML insulin, regular, human 1 UNT/ML Injection",SCD
